question_id,image,cls,label,response,inference_s,vram_mb
82,close_distance_trash119.jpg,plastic bottle,no,no,0.535,1342.5
83,close_distance_trash12.jpg,plastic bottle,yes,no,0.585,1342.5
84,close_distance_trash12.jpg,can,yes,no,0.522,1342.5
85,close_distance_trash12.jpg,trash pile,yes,no,0.517,1342.5
86,close_distance_trash12.jpg,trash,yes,no,0.554,1342.5
87,close_distance_trash12.jpg,plastic wrapper,no,no,0.561,1342.5
88,close_distance_trash12.jpg,plastic bag,no,no,0.595,1342.5
89,close_distance_trash12.jpg,glass,no,no,0.595,1342.5
90,close_distance_trash12.jpg,metal scrap,no,no,0.552,1342.5
91,close_distance_trash1201.jpg,can,yes,no,0.728,1445.9
92,close_distance_trash1201.jpg,trash,no,no,0.749,1445.9
93,close_distance_trash1208.jpg,can,yes,no,0.656,1445.9
94,close_distance_trash1208.jpg,trash,no,no,0.652,1445.9
95,close_distance_trash1219.jpg,plastic bottle,yes,no,0.642,1445.9
96,close_distance_trash1219.jpg,can,yes,no,0.655,1445.9
97,close_distance_trash1219.jpg,trash pile,yes,no,0.634,1445.9
98,close_distance_trash1219.jpg,trash,yes,no,0.702,1445.9
99,close_distance_trash1219.jpg,plastic wrapper,no,no,0.723,1445.9
100,close_distance_trash1219.jpg,plastic bag,no,no,0.753,1445.9
101,close_distance_trash1219.jpg,glass,no,no,0.801,1445.9
102,close_distance_trash1219.jpg,metal scrap,no,no,0.748,1445.9
103,close_distance_trash122.jpg,plastic bag,yes,no,0.552,1342.5
104,close_distance_trash122.jpg,trash,yes,no,0.519,1342.5
105,close_distance_trash122.jpg,plastic bottle,no,no,0.525,1342.5
106,close_distance_trash122.jpg,plastic wrapper,no,no,0.521,1342.5
107,close_distance_trash1223.jpg,plastic bottle,yes,no,0.608,1342.5
108,close_distance_trash1223.jpg,trash,no,no,0.61,1342.5
109,close_distance_trash1226.jpg,trash,yes,no,0.626,1342.5
110,close_distance_trash1226.jpg,plastic bottle,no,no,0.627,1342.5
111,close_distance_trash1227.jpg,plastic bag,yes,no,0.581,1342.5
112,close_distance_trash1227.jpg,trash,yes,no,0.628,1342.5
113,close_distance_trash1227.jpg,plastic bottle,no,no,0.607,1342.5
114,close_distance_trash1227.jpg,plastic wrapper,no,no,0.564,1342.5
115,close_distance_trash1229.jpg,trash,yes,no,0.563,1342.5
116,close_distance_trash1229.jpg,plastic bottle,no,no,0.612,1342.5
117,close_distance_trash123.jpg,plastic bottle,yes,no,0.585,1342.5
118,close_distance_trash123.jpg,plastic wrapper,yes,no,0.542,1342.5
119,close_distance_trash123.jpg,trash,yes,no,0.559,1342.5
120,close_distance_trash123.jpg,plastic bag,no,no,0.551,1342.5
121,close_distance_trash123.jpg,can,no,no,0.566,1342.5
122,close_distance_trash123.jpg,trash pile,no,no,0.528,1342.5
123,close_distance_trash1230.jpg,plastic bottle,yes,no,0.626,1342.5
124,close_distance_trash1230.jpg,plastic bag,yes,no,0.569,1342.5
125,close_distance_trash1230.jpg,plastic wrapper,yes,no,0.633,1342.5
126,close_distance_trash1230.jpg,trash pile,yes,no,0.608,1342.5
127,close_distance_trash1230.jpg,trash,no,no,0.583,1342.5
128,close_distance_trash1230.jpg,can,no,no,0.561,1342.5
129,close_distance_trash1230.jpg,glass,no,no,0.56,1342.5
130,close_distance_trash1230.jpg,metal scrap,no,no,0.579,1342.5
131,close_distance_trash1232.jpg,plastic wrapper,yes,no,0.592,1342.5
132,close_distance_trash1232.jpg,trash,yes,no,0.595,1342.5
133,close_distance_trash1232.jpg,plastic bottle,no,no,0.602,1342.5
134,close_distance_trash1232.jpg,plastic bag,no,no,0.602,1342.5
135,close_distance_trash1234.jpg,plastic bottle,yes,no,0.586,1342.5
136,close_distance_trash1234.jpg,plastic wrapper,yes,no,0.58,1342.5
137,close_distance_trash1234.jpg,trash,no,no,0.586,1342.5
138,close_distance_trash1234.jpg,plastic bag,no,no,0.558,1342.5
139,close_distance_trash1235.jpg,plastic bottle,yes,no,0.572,1342.5
140,close_distance_trash1235.jpg,trash,no,no,0.593,1342.5
141,close_distance_trash1236.jpg,plastic wrapper,yes,no,0.536,1342.5
142,close_distance_trash1236.jpg,trash pile,yes,no,0.551,1342.5
143,close_distance_trash1236.jpg,trash,no,no,0.605,1342.5
144,close_distance_trash1236.jpg,plastic bottle,no,no,0.645,1342.5
145,close_distance_trash1237.jpg,plastic bottle,yes,no,0.547,1342.5
146,close_distance_trash1237.jpg,can,yes,no,0.573,1342.5
147,close_distance_trash1237.jpg,plastic wrapper,yes,no,0.579,1342.5
148,close_distance_trash1237.jpg,trash,yes,no,0.584,1342.5
149,close_distance_trash1237.jpg,plastic bag,no,no,0.59,1342.5
150,close_distance_trash1237.jpg,trash pile,no,no,0.559,1342.5
151,close_distance_trash1237.jpg,glass,no,no,0.59,1342.5
152,close_distance_trash1237.jpg,metal scrap,no,no,0.511,1342.5
153,close_distance_trash1239.jpg,trash pile,yes,no,0.552,1342.5
154,close_distance_trash1239.jpg,trash,no,no,0.561,1342.5
155,close_distance_trash1240.jpg,plastic wrapper,yes,no,0.583,1342.5
156,close_distance_trash1240.jpg,trash pile,yes,no,0.554,1342.5
157,close_distance_trash1240.jpg,trash,yes,no,0.571,1342.5
158,close_distance_trash1240.jpg,plastic bottle,no,no,0.57,1342.5
159,close_distance_trash1240.jpg,plastic bag,no,no,0.572,1342.5
160,close_distance_trash1240.jpg,can,no,no,0.633,1342.5
161,close_distance_trash1241.jpg,plastic wrapper,yes,no,0.577,1342.5
162,close_distance_trash1241.jpg,trash,no,no,0.599,1342.5
163,close_distance_trash1242.jpg,plastic wrapper,yes,no,0.657,1342.5
164,close_distance_trash1242.jpg,trash pile,yes,no,0.589,1342.5
165,close_distance_trash1242.jpg,trash,yes,no,0.575,1342.5
166,close_distance_trash1242.jpg,plastic bottle,no,no,0.593,1342.5
167,close_distance_trash1242.jpg,plastic bag,no,no,0.518,1342.5
168,close_distance_trash1242.jpg,can,no,no,0.641,1342.5
169,close_distance_trash1244.jpg,plastic wrapper,yes,no,0.584,1342.5
170,close_distance_trash1244.jpg,trash pile,yes,no,0.551,1342.5
171,close_distance_trash1244.jpg,trash,no,no,0.613,1342.5
172,close_distance_trash1244.jpg,plastic bottle,no,no,0.554,1342.5
173,close_distance_trash1245.jpg,trash pile,yes,no,0.676,1342.5
174,close_distance_trash1245.jpg,trash,yes,no,0.564,1342.5
175,close_distance_trash1245.jpg,plastic bottle,no,no,0.572,1342.5
176,close_distance_trash1245.jpg,plastic wrapper,no,no,0.562,1342.5
177,close_distance_trash1246.jpg,plastic wrapper,yes,no,0.587,1342.5
178,close_distance_trash1246.jpg,trash pile,yes,no,0.573,1342.5
179,close_distance_trash1246.jpg,trash,no,no,0.611,1342.5
180,close_distance_trash1246.jpg,plastic bottle,no,no,0.559,1342.5
181,close_distance_trash1247.jpg,plastic bag,yes,no,0.6,1342.5
182,close_distance_trash1247.jpg,plastic wrapper,yes,no,0.501,1342.5
183,close_distance_trash1247.jpg,trash pile,yes,no,0.574,1342.5
184,close_distance_trash1247.jpg,trash,no,no,0.676,1342.5
185,close_distance_trash1247.jpg,plastic bottle,no,no,0.538,1342.5
186,close_distance_trash1247.jpg,can,no,no,0.571,1342.5
187,close_distance_trash1248.jpg,plastic bag,yes,no,0.633,1342.5
188,close_distance_trash1248.jpg,trash pile,yes,no,0.547,1342.5
189,close_distance_trash1248.jpg,trash,yes,no,0.534,1342.5
190,close_distance_trash1248.jpg,plastic bottle,no,no,0.553,1342.5
191,close_distance_trash1248.jpg,plastic wrapper,no,no,0.576,1342.5
192,close_distance_trash1248.jpg,can,no,no,0.576,1342.5
193,close_distance_trash125.jpg,trash,yes,no,0.531,1342.5
194,close_distance_trash125.jpg,plastic bottle,no,no,0.538,1342.5
195,close_distance_trash1252.jpg,plastic wrapper,yes,no,0.552,1342.5
196,close_distance_trash1252.jpg,trash pile,yes,no,0.578,1342.5
197,close_distance_trash1252.jpg,trash,yes,no,0.57,1342.5
198,close_distance_trash1252.jpg,plastic bottle,no,no,0.55,1342.5
199,close_distance_trash1252.jpg,plastic bag,no,no,0.559,1342.5
200,close_distance_trash1252.jpg,can,no,no,0.556,1342.5
201,close_distance_trash1253.jpg,plastic wrapper,yes,no,0.573,1342.5
202,close_distance_trash1253.jpg,trash pile,yes,no,0.631,1342.5
203,close_distance_trash1253.jpg,trash,no,no,0.649,1342.5
204,close_distance_trash1253.jpg,plastic bottle,no,no,0.606,1342.5
205,close_distance_trash1255.jpg,trash pile,yes,no,0.581,1342.5
206,close_distance_trash1255.jpg,trash,no,no,0.764,1342.5
207,close_distance_trash1256.jpg,plastic bag,yes,no,0.684,1342.5
208,close_distance_trash1256.jpg,plastic wrapper,yes,no,0.611,1342.5
209,close_distance_trash1256.jpg,trash pile,yes,no,0.574,1342.5
210,close_distance_trash1256.jpg,trash,no,no,0.64,1342.5
211,close_distance_trash1256.jpg,plastic bottle,no,no,0.589,1342.5
212,close_distance_trash1256.jpg,can,no,no,0.574,1342.5
213,close_distance_trash1257.jpg,plastic bag,yes,no,0.615,1342.5
214,close_distance_trash1257.jpg,plastic wrapper,yes,no,0.648,1342.5
215,close_distance_trash1257.jpg,trash pile,yes,no,0.66,1342.5
216,close_distance_trash1257.jpg,trash,no,no,0.598,1342.5
217,close_distance_trash1257.jpg,plastic bottle,no,no,0.568,1342.5
218,close_distance_trash1257.jpg,can,no,no,0.611,1342.5
219,close_distance_trash1258.jpg,plastic bag,yes,no,0.602,1342.5
220,close_distance_trash1258.jpg,trash pile,yes,no,0.552,1342.5
221,close_distance_trash1258.jpg,trash,no,no,0.617,1342.5
222,close_distance_trash1258.jpg,plastic bottle,no,no,0.541,1342.5
223,close_distance_trash1259.jpg,plastic bag,yes,no,0.511,1342.5
224,close_distance_trash1259.jpg,trash pile,yes,no,0.565,1342.5
225,close_distance_trash1259.jpg,trash,no,no,0.602,1342.5
226,close_distance_trash1259.jpg,plastic bottle,no,no,0.564,1342.5
227,close_distance_trash1261.jpg,trash,yes,no,0.553,1342.5
228,close_distance_trash1261.jpg,plastic bottle,no,no,0.558,1342.5
229,close_distance_trash1262.jpg,plastic bag,yes,no,0.622,1342.5
230,close_distance_trash1262.jpg,plastic wrapper,yes,no,0.635,1342.5
231,close_distance_trash1262.jpg,trash pile,yes,no,0.546,1342.5
232,close_distance_trash1262.jpg,trash,no,no,0.525,1342.5
233,close_distance_trash1262.jpg,plastic bottle,no,no,0.56,1342.5
234,close_distance_trash1262.jpg,can,no,no,0.561,1342.5
235,close_distance_trash1263.jpg,plastic bag,yes,no,0.577,1342.5
236,close_distance_trash1263.jpg,plastic wrapper,yes,no,0.56,1342.5
237,close_distance_trash1263.jpg,trash pile,yes,no,0.572,1342.5
238,close_distance_trash1263.jpg,trash,no,no,0.564,1342.5
239,close_distance_trash1263.jpg,plastic bottle,no,no,0.625,1342.5
240,close_distance_trash1263.jpg,can,no,no,0.564,1342.5
241,close_distance_trash1267.jpg,plastic bag,yes,no,0.642,1342.5
242,close_distance_trash1267.jpg,trash pile,yes,no,0.671,1342.5
243,close_distance_trash1267.jpg,trash,no,no,0.601,1342.5
244,close_distance_trash1267.jpg,plastic bottle,no,no,0.614,1342.5
245,close_distance_trash1268.jpg,plastic wrapper,yes,no,0.602,1342.5
246,close_distance_trash1268.jpg,trash pile,yes,no,0.582,1342.5
247,close_distance_trash1268.jpg,trash,no,no,0.607,1342.5
248,close_distance_trash1268.jpg,plastic bottle,no,no,0.62,1342.5
249,close_distance_trash1269.jpg,trash pile,yes,no,0.532,1342.5
250,close_distance_trash1269.jpg,trash,no,no,0.547,1342.5
251,close_distance_trash1272.jpg,plastic bag,yes,no,0.6,1342.5
252,close_distance_trash1272.jpg,plastic wrapper,yes,no,0.648,1342.5
253,close_distance_trash1272.jpg,trash pile,yes,no,0.6,1342.5
254,close_distance_trash1272.jpg,trash,yes,no,0.626,1342.5
255,close_distance_trash1272.jpg,plastic bottle,no,no,0.613,1342.5
256,close_distance_trash1272.jpg,can,no,no,0.598,1342.5
257,close_distance_trash1272.jpg,glass,no,no,0.619,1342.5
258,close_distance_trash1272.jpg,metal scrap,no,no,0.613,1342.5
259,close_distance_trash1274.jpg,plastic bag,yes,no,0.526,1342.5
260,close_distance_trash1274.jpg,plastic wrapper,yes,no,0.588,1342.5
261,close_distance_trash1274.jpg,trash pile,yes,no,0.618,1342.5
262,close_distance_trash1274.jpg,trash,no,no,0.563,1342.5
263,close_distance_trash1274.jpg,plastic bottle,no,no,0.528,1342.5
264,close_distance_trash1274.jpg,can,no,no,0.584,1342.5
265,close_distance_trash1279.jpg,plastic bag,yes,no,0.558,1342.5
266,close_distance_trash1279.jpg,plastic wrapper,yes,no,0.57,1342.5
267,close_distance_trash1279.jpg,trash pile,yes,no,0.552,1342.5
268,close_distance_trash1279.jpg,trash,no,no,0.545,1342.5
269,close_distance_trash1279.jpg,plastic bottle,no,no,0.558,1342.5
270,close_distance_trash1279.jpg,can,no,no,0.564,1342.5
271,close_distance_trash1283.jpg,plastic bag,yes,no,0.589,1342.5
272,close_distance_trash1283.jpg,trash,no,no,0.554,1342.5
273,close_distance_trash1287.jpg,plastic bag,yes,no,0.559,1342.5
274,close_distance_trash1287.jpg,plastic wrapper,yes,no,0.587,1342.5
275,close_distance_trash1287.jpg,trash pile,yes,no,0.563,1342.5
276,close_distance_trash1287.jpg,trash,yes,no,0.648,1342.5
277,close_distance_trash1287.jpg,plastic bottle,no,no,0.56,1342.5
278,close_distance_trash1287.jpg,can,no,no,0.563,1342.5
279,close_distance_trash1287.jpg,glass,no,no,0.604,1342.5
280,close_distance_trash1287.jpg,metal scrap,no,no,0.585,1342.5
281,close_distance_trash1288.jpg,plastic bag,yes,no,0.6,1342.5
282,close_distance_trash1288.jpg,plastic wrapper,yes,no,0.639,1342.5
283,close_distance_trash1288.jpg,trash pile,yes,no,0.539,1342.5
284,close_distance_trash1288.jpg,trash,no,no,0.565,1342.5
285,close_distance_trash1288.jpg,plastic bottle,no,no,0.597,1342.5
286,close_distance_trash1288.jpg,can,no,no,0.599,1342.5
287,close_distance_trash1293.jpg,plastic bottle,yes,no,0.581,1342.5
288,close_distance_trash1293.jpg,plastic bag,yes,no,0.56,1342.5
289,close_distance_trash1293.jpg,metal scrap,yes,no,0.603,1342.5
290,close_distance_trash1293.jpg,plastic wrapper,yes,no,0.617,1342.5
291,close_distance_trash1293.jpg,trash,yes,no,0.582,1342.5
292,close_distance_trash1293.jpg,can,no,no,0.564,1342.5
293,close_distance_trash1293.jpg,trash pile,no,no,0.561,1342.5
294,close_distance_trash1293.jpg,glass,no,no,0.618,1342.5
295,close_distance_trash1295.jpg,plastic bag,yes,no,0.801,1342.5
296,close_distance_trash1295.jpg,trash,no,no,0.86,1342.5
297,close_distance_trash1296.jpg,plastic bottle,yes,no,0.575,1342.5
298,close_distance_trash1296.jpg,trash,no,no,0.617,1342.5
299,close_distance_trash1298.jpg,metal scrap,yes,no,0.543,1342.5
300,close_distance_trash1298.jpg,trash,no,no,0.522,1342.5
301,close_distance_trash13.jpg,trash,yes,no,0.509,1342.5
302,close_distance_trash13.jpg,plastic bottle,no,no,0.505,1342.5
303,close_distance_trash1304.jpg,plastic bottle,yes,no,0.628,1342.5
304,close_distance_trash1304.jpg,plastic bag,yes,no,0.541,1342.5
305,close_distance_trash1304.jpg,trash,no,no,0.567,1342.5
306,close_distance_trash1304.jpg,plastic wrapper,no,no,0.609,1342.5
307,close_distance_trash1305.jpg,plastic bottle,yes,no,0.514,1342.5
308,close_distance_trash1305.jpg,glass,yes,no,0.521,1342.5
309,close_distance_trash1305.jpg,can,yes,no,0.546,1342.5
310,close_distance_trash1305.jpg,plastic wrapper,yes,no,0.632,1342.5
311,close_distance_trash1305.jpg,trash pile,yes,no,0.685,1342.5
312,close_distance_trash1305.jpg,trash,yes,no,0.567,1342.5
313,close_distance_trash1305.jpg,plastic bag,no,no,0.485,1342.5
314,close_distance_trash1305.jpg,metal scrap,no,no,0.619,1342.5
315,close_distance_trash14.jpg,glass,yes,no,0.698,1342.5
316,close_distance_trash14.jpg,trash,no,no,0.534,1342.5
317,close_distance_trash15.jpg,trash,yes,no,0.578,1342.5
318,close_distance_trash15.jpg,plastic bottle,no,no,0.527,1342.5
319,close_distance_trash16.jpg,plastic bag,yes,no,0.566,1342.5
320,close_distance_trash16.jpg,trash,no,no,0.626,1342.5
321,close_distance_trash17.jpg,plastic wrapper,yes,no,0.599,1342.5
322,close_distance_trash17.jpg,trash,no,no,0.535,1342.5
323,close_distance_trash176.jpg,glass,yes,no,0.569,1342.5
324,close_distance_trash176.jpg,can,yes,no,0.599,1342.5
325,close_distance_trash176.jpg,trash pile,yes,no,0.581,1342.5
326,close_distance_trash176.jpg,trash,no,no,0.534,1342.5
327,close_distance_trash176.jpg,plastic bottle,no,no,0.533,1342.5
328,close_distance_trash176.jpg,plastic wrapper,no,no,0.521,1342.5
329,close_distance_trash177.jpg,trash pile,yes,no,0.524,1342.5
330,close_distance_trash177.jpg,trash,yes,no,0.561,1342.5
331,close_distance_trash177.jpg,plastic bottle,no,no,0.517,1342.5
332,close_distance_trash177.jpg,plastic wrapper,no,no,0.576,1342.5
333,close_distance_trash180.jpg,trash,yes,no,0.536,1342.5
334,close_distance_trash180.jpg,plastic bottle,no,no,0.661,1342.5
335,close_distance_trash182.jpg,plastic wrapper,yes,no,0.534,1342.5
336,close_distance_trash182.jpg,trash,no,no,0.573,1342.5
337,close_distance_trash184.jpg,trash,yes,no,0.534,1342.5
338,close_distance_trash184.jpg,plastic bottle,no,no,0.547,1342.5
339,close_distance_trash185.jpg,plastic wrapper,yes,no,0.545,1342.5
340,close_distance_trash185.jpg,trash,no,no,0.538,1342.5
341,close_distance_trash186.jpg,trash,yes,no,0.521,1342.5
342,close_distance_trash186.jpg,plastic bottle,no,no,0.502,1342.5
343,close_distance_trash188.jpg,trash,yes,no,0.563,1342.5
344,close_distance_trash188.jpg,plastic bottle,no,no,0.574,1342.5
345,close_distance_trash192.jpg,plastic wrapper,yes,no,0.524,1342.5
346,close_distance_trash192.jpg,trash,no,no,0.531,1342.5
347,close_distance_trash194.jpg,plastic bag,yes,no,0.511,1342.5
348,close_distance_trash194.jpg,trash,yes,no,0.574,1342.5
349,close_distance_trash194.jpg,plastic bottle,no,no,0.58,1342.5
350,close_distance_trash194.jpg,plastic wrapper,no,no,0.574,1342.5
351,close_distance_trash196.jpg,plastic bag,yes,no,0.535,1342.5
352,close_distance_trash196.jpg,plastic wrapper,yes,no,0.518,1342.5
353,close_distance_trash196.jpg,trash pile,yes,no,0.563,1342.5
354,close_distance_trash196.jpg,trash,yes,no,0.579,1342.5
355,close_distance_trash196.jpg,plastic bottle,no,no,0.563,1342.5
356,close_distance_trash196.jpg,can,no,no,0.54,1342.5
357,close_distance_trash196.jpg,glass,no,no,0.543,1342.5
358,close_distance_trash196.jpg,metal scrap,no,no,0.551,1342.5
359,close_distance_trash197.jpg,plastic bottle,yes,no,0.521,1342.5
360,close_distance_trash197.jpg,plastic wrapper,yes,no,0.625,1342.5
361,close_distance_trash197.jpg,trash pile,yes,no,0.543,1342.5
362,close_distance_trash197.jpg,trash,yes,no,0.606,1342.5
363,close_distance_trash197.jpg,plastic bag,no,no,0.531,1342.5
364,close_distance_trash197.jpg,can,no,no,0.556,1342.5
365,close_distance_trash197.jpg,glass,no,no,0.533,1342.5
366,close_distance_trash197.jpg,metal scrap,no,no,0.549,1342.5
367,close_distance_trash203.jpg,plastic bottle,yes,no,0.557,1342.5
368,close_distance_trash203.jpg,can,yes,no,0.605,1342.5
369,close_distance_trash203.jpg,trash,yes,no,0.598,1342.5
370,close_distance_trash203.jpg,plastic wrapper,no,no,0.596,1342.5
371,close_distance_trash203.jpg,plastic bag,no,no,0.524,1342.5
372,close_distance_trash203.jpg,trash pile,no,no,0.522,1342.5
373,close_distance_trash206.jpg,trash,yes,no,0.602,1342.5
374,close_distance_trash206.jpg,plastic bottle,no,no,0.55,1342.5
375,close_distance_trash208.jpg,trash,yes,no,0.576,1342.5
376,close_distance_trash208.jpg,plastic bottle,no,no,0.543,1342.5
377,close_distance_trash209.jpg,plastic bag,yes,no,0.535,1342.5
378,close_distance_trash209.jpg,plastic wrapper,yes,no,0.591,1342.5
379,close_distance_trash209.jpg,trash,no,no,0.505,1342.5
380,close_distance_trash209.jpg,plastic bottle,no,no,0.526,1342.5
381,close_distance_trash211.jpg,trash,yes,no,0.582,1342.5
382,close_distance_trash211.jpg,plastic bottle,no,no,0.557,1342.5
383,close_distance_trash212.jpg,trash,yes,no,0.57,1342.5
384,close_distance_trash212.jpg,plastic bottle,no,no,0.548,1342.5
385,close_distance_trash215.jpg,plastic bag,yes,no,0.542,1342.5
386,close_distance_trash215.jpg,plastic wrapper,yes,no,0.543,1342.5
387,close_distance_trash215.jpg,trash,no,no,0.518,1342.5
388,close_distance_trash215.jpg,plastic bottle,no,no,0.513,1342.5
389,close_distance_trash217.jpg,plastic wrapper,yes,no,0.52,1342.5
390,close_distance_trash217.jpg,trash,no,no,0.555,1342.5
391,close_distance_trash220.jpg,trash,yes,no,0.533,1342.5
392,close_distance_trash220.jpg,plastic bottle,no,no,0.513,1342.5
393,close_distance_trash221.jpg,trash,yes,no,0.536,1342.5
394,close_distance_trash221.jpg,plastic bottle,no,no,0.562,1342.5
395,close_distance_trash222.jpg,plastic bottle,yes,no,0.583,1342.5
396,close_distance_trash222.jpg,plastic bag,yes,no,0.537,1342.5
397,close_distance_trash222.jpg,trash,no,no,0.545,1342.5
398,close_distance_trash222.jpg,plastic wrapper,no,no,0.553,1342.5
399,close_distance_trash224.jpg,trash,yes,no,0.578,1342.5
400,close_distance_trash224.jpg,plastic bottle,no,no,0.563,1342.5
401,close_distance_trash226.jpg,trash,yes,no,0.643,1342.5
402,close_distance_trash226.jpg,plastic bottle,no,no,0.553,1342.5
403,close_distance_trash227.jpg,plastic bag,yes,no,0.508,1342.5
404,close_distance_trash227.jpg,trash,no,no,0.556,1342.5
405,close_distance_trash228.jpg,trash,yes,no,0.568,1342.5
406,close_distance_trash228.jpg,plastic bottle,no,no,0.556,1342.5
