question_id,image,cls,label,response,inference_s,vram_mb
151,hn_radisson_isla_corazon_anfi_53.jpg,metal,no,TIMEOUT,15.012,0
152,close_distance_trash578.jpg,plastic,yes,TIMEOUT,15.003,0
153,far_distance_trash345.jpg,metal,yes,TIMEOUT,15.008,0
154,hn_anfi_isla_corazon_view_35.jpg,container,no,TIMEOUT,15.013,0
155,hn_anfi_isla_corazon_view_27.jpg,trash pile,no,TIMEOUT,15.003,0
156,close_distance_trash238.jpg,container,yes,TIMEOUT,15.004,0
157,far_distance_trash420.jpg,trash,no,TIMEOUT,15.013,0
158,medium_distance_trash151.jpg,plastic,yes,TIMEOUT,15.01,0
159,far_distance_trash31.jpg,metal,yes,TIMEOUT,15.016,0
160,hn_scene_1006_65.jpg,polystyrene,no,TIMEOUT,15.003,0
161,medium_distance_trash507.jpg,plastic,yes,TIMEOUT,15.008,0
162,hn_scene_1006_106.jpg,plastic,no,TIMEOUT,15.009,0
163,far_distance_trash112.jpg,trash pile,no,TIMEOUT,15.01,0
164,medium_distance_trash172.jpg,metal,yes,TIMEOUT,15.005,0
165,medium_distance_trash4.jpg,plastic,yes,TIMEOUT,15.011,0
166,hn_radisson_isla_corazon_anfi_64.jpg,trash pile,no,no,9.379,9527.2
167,far_distance_trash57.jpg,trash,yes,no,0.866,8241.6
168,close_distance_trash629.jpg,polystyrene,no,no,0.774,8273.4
169,far_distance_trash40.jpg,container,yes,yes,0.857,8241.6
170,hn_scene_1006_7.jpg,plastic,no,no,8.928,9524.6
171,medium_distance_trash745.jpg,metal,yes,no,0.762,8241.6
172,medium_distance_trash517.jpg,trash,yes,no,0.846,8241.6
173,close_distance_trash765.jpg,plastic,yes,TIMEOUT,15.013,0
174,medium_distance_trash509.jpg,container,yes,TIMEOUT,15.004,0
175,medium_distance_trash640.jpg,plastic,yes,TIMEOUT,15.004,0
176,hn_scene_1006_13.jpg,trash pile,no,TIMEOUT,15.009,0
177,medium_distance_trash914.jpg,plastic,yes,TIMEOUT,15.009,0
178,close_distance_trash1076.jpg,plastic,yes,TIMEOUT,15.005,0
179,hn_radisson_isla_corazon_anfi_76.jpg,trash pile,no,TIMEOUT,15.005,0
180,far_distance_trash453.jpg,container,yes,TIMEOUT,15.01,0
181,hn_anfi_harbour_view_65.jpg,trash,no,TIMEOUT,15.008,0
182,medium_distance_trash922.jpg,metal,yes,TIMEOUT,15.014,0
183,hn_radisson_isla_corazon_anfi_97.jpg,container,no,TIMEOUT,15.012,0
184,far_distance_trash300.jpg,metal,yes,TIMEOUT,15.011,0
185,hn_scene_1006_89.jpg,metal,no,TIMEOUT,15.016,0
186,hn_anfi_isla_corazon_view_29.jpg,container,no,TIMEOUT,15.006,0
187,close_distance_trash35.jpg,container,yes,TIMEOUT,15.015,0
188,medium_distance_trash467.jpg,trash pile,no,TIMEOUT,15.015,0
189,medium_distance_trash121.jpg,polystyrene,no,TIMEOUT,15.011,0
190,medium_distance_trash964.jpg,container,yes,TIMEOUT,15.017,0
191,close_distance_trash1304.jpg,plastic,yes,TIMEOUT,15.004,0
192,medium_distance_trash890.jpg,polystyrene,no,TIMEOUT,15.45,0
193,medium_distance_trash702.jpg,metal,no,TIMEOUT,15.008,0
194,medium_distance_trash78.jpg,plastic,yes,TIMEOUT,15.011,0
195,medium_distance_trash266.jpg,container,yes,TIMEOUT,15.003,0
196,hn_scene_1006_133.jpg,trash pile,no,TIMEOUT,15.005,0
197,close_distance_trash87.jpg,metal,no,TIMEOUT,15.004,0
198,far_distance_trash423.jpg,plastic,yes,TIMEOUT,15.006,0
199,hn_cabo_torres_view_harbour_entrance_68.jpg,trash pile,no,TIMEOUT,15.009,0
200,far_distance_trash359.jpg,polystyrene,no,no,3.866,9527.2
201,medium_distance_trash170.jpg,trash,no,no,0.84,8241.6
202,hn_anfi_harbour_view_158.jpg,metal,no,no,9.312,9522.1
203,close_distance_trash1270.jpg,polystyrene,no,no,1.946,8710.4
204,medium_distance_trash197.jpg,metal,yes,yes,0.265,8223.5
205,medium_distance_trash596.jpg,container,yes,yes,0.252,8241.6
206,close_distance_trash857.jpg,container,yes,yes,0.254,8273.4
207,medium_distance_trash801.jpg,trash pile,no,no,0.246,8241.6
208,close_distance_trash1239.jpg,trash pile,yes,yes,2.087,8708.3
209,far_distance_trash72.jpg,metal,yes,no,0.247,8241.6
210,medium_distance_trash447.jpg,metal,yes,yes,0.239,8241.6
211,medium_distance_trash105.jpg,container,no,yes,0.266,8241.6
212,hn_cabo_torres_view_harbour_entrance_59.jpg,trash pile,no,no,3.509,9527.2
213,medium_distance_trash927.jpg,metal,yes,yes,0.273,8271.4
214,hn_anfi_isla_corazon_view_84.jpg,trash,no,no,2.591,9533.7
215,medium_distance_trash24.jpg,trash,yes,no,0.251,8241.6
216,close_distance_trash1275.jpg,plastic,yes,yes,1.456,8707.4
217,close_distance_trash921.jpg,metal,yes,yes,3.762,10937.1
218,medium_distance_trash970.jpg,metal,yes,TIMEOUT,15.013,0
219,medium_distance_trash489.jpg,container,yes,TIMEOUT,15.005,0
220,hn_radisson_isla_corazon_anfi_6.jpg,container,no,TIMEOUT,15.016,0
221,hn_radisson_isla_corazon_anfi_20.jpg,polystyrene,no,TIMEOUT,15.01,0
222,medium_distance_trash158.jpg,plastic,yes,TIMEOUT,15.015,0
223,hn_anfi_harbour_view_120.jpg,trash,no,TIMEOUT,15.003,0
224,hn_cabo_torres_view_restinga_port_63.jpg,metal,no,TIMEOUT,15.011,0
225,close_distance_trash1288.jpg,polystyrene,no,TIMEOUT,15.007,0
226,far_distance_trash289.jpg,trash,yes,no,6.066,11088.9
227,medium_distance_trash235.jpg,plastic,yes,yes,8.925,12559.5
228,close_distance_trash203.jpg,metal,yes,yes,0.246,8241.6
229,medium_distance_trash196.jpg,plastic,yes,yes,0.231,8223.5
230,far_distance_trash371.jpg,container,no,yes,0.247,8241.6
231,medium_distance_trash1029.jpg,plastic,yes,TIMEOUT,15.009,0
232,medium_distance_trash741.jpg,container,yes,TIMEOUT,15.016,0
233,medium_distance_trash771.jpg,trash pile,no,TIMEOUT,15.011,0
234,medium_distance_trash713.jpg,plastic,yes,TIMEOUT,15.005,0
235,hn_radisson_isla_corazon_anfi_111.jpg,plastic,no,no,9.221,9524.6
236,medium_distance_trash791.jpg,trash,no,yes,0.818,8241.6
237,medium_distance_trash950.jpg,trash,no,TIMEOUT,15.003,0
238,medium_distance_trash868.jpg,trash,yes,TIMEOUT,15.008,0
239,medium_distance_trash758.jpg,metal,yes,TIMEOUT,15.01,0
240,medium_distance_trash700.jpg,trash,yes,TIMEOUT,15.017,0
241,medium_distance_trash411.jpg,container,yes,TIMEOUT,15.004,0
242,far_distance_trash18.jpg,polystyrene,no,TIMEOUT,15.007,0
243,hn_scene_1006_71.jpg,trash pile,no,TIMEOUT,15.012,0
244,close_distance_trash921.jpg,polystyrene,no,TIMEOUT,15.003,0
245,close_distance_trash1262.jpg,container,no,TIMEOUT,15.003,0
246,far_distance_trash103.jpg,plastic,yes,TIMEOUT,15.013,0
247,medium_distance_trash708.jpg,trash,no,TIMEOUT,15.003,0
248,far_distance_trash517.jpg,polystyrene,no,TIMEOUT,15.003,0
249,hn_anfi_isla_corazon_view_43.jpg,polystyrene,no,TIMEOUT,15.003,0
250,far_distance_trash24.jpg,trash,no,TIMEOUT,15.006,0
251,close_distance_trash124.jpg,plastic,yes,TIMEOUT,15.011,0
252,hn_radisson_isla_corazon_anfi_91.jpg,container,no,no,11.531,11177.8
253,medium_distance_trash704.jpg,polystyrene,no,no,0.837,8241.6
254,medium_distance_trash53.jpg,container,yes,yes,0.864,8241.6
255,far_distance_trash446.jpg,container,no,TIMEOUT,15.007,0
256,close_distance_trash261.jpg,trash pile,yes,yes,8.755,23838.1
257,medium_distance_trash865.jpg,container,yes,TIMEOUT,15.007,0
258,medium_distance_trash873.jpg,plastic,yes,TIMEOUT,15.011,0
259,medium_distance_trash1058.jpg,container,yes,TIMEOUT,15.006,0
260,hn_anfi_beach_vega_16.jpg,trash,no,TIMEOUT,15.017,0
261,far_distance_trash420.jpg,container,yes,TIMEOUT,15.004,0
262,medium_distance_trash267.jpg,polystyrene,no,TIMEOUT,15.015,0
263,medium_distance_trash462.jpg,trash,yes,TIMEOUT,15.011,0
264,medium_distance_trash611.jpg,plastic,no,TIMEOUT,15.012,0
265,hn_radisson_isla_corazon_anfi_102.jpg,container,no,TIMEOUT,15.016,0
266,far_distance_trash410.jpg,trash pile,no,TIMEOUT,15.004,0
267,close_distance_trash1136.jpg,metal,no,TIMEOUT,15.003,0
268,far_distance_trash277.jpg,metal,no,TIMEOUT,15.01,0
269,far_distance_trash245.jpg,metal,yes,yes,6.698,10920.1
270,close_distance_trash19.jpg,container,no,no,0.867,8241.6
271,medium_distance_trash225.jpg,polystyrene,no,no,0.853,8241.6
272,far_distance_trash348.jpg,plastic,yes,yes,0.784,8241.6
273,medium_distance_trash570.jpg,plastic,yes,yes,0.767,8241.6
274,medium_distance_trash836.jpg,container,no,no,0.865,8241.6
275,medium_distance_trash761.jpg,plastic,yes,yes,0.767,8241.6
276,medium_distance_trash1022.jpg,trash,yes,TIMEOUT,15.008,0
277,hn_anfi_isla_corazon_view_92.jpg,container,no,TIMEOUT,15.013,0
278,hn_cabo_torres_view_harbour_entrance_66.jpg,container,no,TIMEOUT,15.007,0
279,medium_distance_trash469.jpg,plastic,no,TIMEOUT,15.016,0
280,hn_cabo_torres_view_harbour_entrance_10.jpg,trash,no,TIMEOUT,15.009,0
281,close_distance_trash237.jpg,plastic,yes,TIMEOUT,15.005,0
282,close_distance_trash418.jpg,trash,yes,TIMEOUT,15.015,0
283,close_distance_trash197.jpg,plastic,yes,TIMEOUT,15.011,0
284,medium_distance_trash1011.jpg,plastic,no,TIMEOUT,15.001,0
285,far_distance_trash234.jpg,plastic,no,TIMEOUT,15.016,0
286,hn_anfi_isla_corazon_view_30.jpg,metal,no,TIMEOUT,15.005,0
287,medium_distance_trash733.jpg,metal,no,TIMEOUT,15.014,0
288,close_distance_trash176.jpg,metal,yes,TIMEOUT,15.009,0
289,close_distance_trash238.jpg,trash pile,no,TIMEOUT,15.003,0
290,close_distance_trash41.jpg,trash,yes,TIMEOUT,15.006,0
291,far_distance_trash320.jpg,container,yes,TIMEOUT,15.013,0
292,hn_cabo_torres_view_restinga_port_32.jpg,metal,no,no,12.081,11262.6
293,close_distance_trash1271.jpg,plastic,yes,yes,3.017,8707.4
294,medium_distance_trash120.jpg,trash,no,no,0.845,8241.6
295,far_distance_trash277.jpg,trash pile,no,no,0.757,8241.6
296,hn_cabo_torres_view_harbour_entrance_78.jpg,plastic,no,no,8.935,9524.6
297,close_distance_trash242.jpg,container,yes,yes,0.842,8241.6
298,close_distance_trash59.jpg,plastic,yes,yes,0.755,8241.6
299,medium_distance_trash822.jpg,trash,yes,no,0.844,8241.6
300,hn_scene_1006_130.jpg,trash pile,no,no,9.435,9527.2
301,close_distance_trash872.jpg,metal,no,no,2.204,8487.1
302,medium_distance_trash604.jpg,container,yes,no,0.807,8241.6
303,close_distance_trash94.jpg,container,yes,yes,0.922,8241.6
304,close_distance_trash72.jpg,trash pile,no,no,0.753,8241.6
305,medium_distance_trash34.jpg,container,yes,yes,0.891,8241.6
306,hn_anfi_isla_corazon_view_14.jpg,container,no,no,4.468,9530.5
307,close_distance_trash1122.jpg,plastic,yes,yes,5.646,10938.0
308,far_distance_trash328.jpg,trash,yes,yes,0.719,8241.6
309,medium_distance_trash100.jpg,plastic,yes,yes,0.673,8241.6
310,close_distance_trash1260.jpg,plastic,yes,yes,1.143,8707.4
311,far_distance_trash256.jpg,container,no,no,0.736,8241.6
312,medium_distance_trash148.jpg,container,no,yes,0.736,8241.6
313,medium_distance_trash709.jpg,trash,yes,yes,0.66,8241.6
314,close_distance_trash225.jpg,plastic,yes,yes,0.667,8241.6
315,medium_distance_trash543.jpg,trash,no,no,0.656,8241.6
316,hn_radisson_isla_corazon_anfi_50.jpg,container,no,no,2.346,9530.5
317,hn_anfi_beach_vega_32.jpg,trash pile,no,no,2.367,9527.2
318,far_distance_trash387.jpg,trash,no,no,0.66,8241.6
319,far_distance_trash431.jpg,container,no,no,0.729,8241.6
320,far_distance_trash410.jpg,plastic,yes,no,0.659,8241.6
321,close_distance_trash885.jpg,plastic,yes,TIMEOUT,15.014,0
322,hn_anfi_beach_vega_37.jpg,trash,no,TIMEOUT,15.012,0
323,medium_distance_trash1055.jpg,metal,yes,TIMEOUT,15.01,0
324,close_distance_trash225.jpg,container,yes,TIMEOUT,15.007,0
325,close_distance_trash1232.jpg,plastic,yes,TIMEOUT,15.015,0
326,medium_distance_trash771.jpg,trash,yes,TIMEOUT,15.014,0
327,medium_distance_trash182.jpg,trash,no,TIMEOUT,15.006,0
328,hn_radisson_isla_corazon_anfi_131.jpg,trash,no,TIMEOUT,15.015,0
329,medium_distance_trash512.jpg,plastic,no,no,4.61,10248.9
330,far_distance_trash22.jpg,trash,yes,no,4.189,10908.5
331,hn_anfi_harbour_view_49.jpg,trash,no,no,2.304,9533.7
332,medium_distance_trash602.jpg,plastic,no,no,0.666,8241.6
333,medium_distance_trash554.jpg,polystyrene,no,no,0.761,8241.6
334,hn_anfi_harbour_view_93.jpg,container,no,no,2.334,9530.5
335,far_distance_trash394.jpg,container,yes,no,0.72,8241.6
336,far_distance_trash332.jpg,container,yes,yes,0.745,8241.6
337,medium_distance_trash733.jpg,trash,yes,no,0.68,8241.6
338,medium_distance_trash791.jpg,polystyrene,yes,yes,0.738,8241.6
339,far_distance_trash433.jpg,trash,yes,no,0.648,8241.6
340,far_distance_trash292.jpg,metal,yes,yes,0.711,8241.6
341,medium_distance_trash741.jpg,trash,no,no,0.693,8241.6
342,close_distance_trash265.jpg,metal,yes,TIMEOUT,15.016,0
343,hn_scene_1006_62.jpg,metal,no,TIMEOUT,15.007,0
344,close_distance_trash256.jpg,container,yes,TIMEOUT,15.013,0
345,hn_anfi_isla_corazon_view_93.jpg,trash pile,no,TIMEOUT,15.01,0
346,hn_anfi_harbour_view_13.jpg,polystyrene,no,TIMEOUT,15.013,0
347,medium_distance_trash939.jpg,container,yes,TIMEOUT,15.006,0
348,medium_distance_trash987.jpg,plastic,yes,TIMEOUT,15.009,0
349,far_distance_trash263.jpg,metal,no,TIMEOUT,15.01,0
350,hn_radisson_isla_corazon_anfi_108.jpg,container,no,TIMEOUT,15.009,0
351,far_distance_trash44.jpg,trash,yes,TIMEOUT,15.015,0
352,close_distance_trash111.jpg,trash,yes,TIMEOUT,15.009,0
353,close_distance_trash1256.jpg,plastic,yes,TIMEOUT,15.008,0
354,medium_distance_trash55.jpg,container,yes,TIMEOUT,15.005,0
355,far_distance_trash457.jpg,metal,yes,TIMEOUT,15.009,0
356,hn_cabo_torres_view_restinga_port_13.jpg,metal,no,TIMEOUT,15.007,0
357,close_distance_trash1228.jpg,metal,no,TIMEOUT,15.008,0
358,close_distance_trash1305.jpg,trash pile,yes,TIMEOUT,15.011,0
359,close_distance_trash12.jpg,container,yes,TIMEOUT,15.014,0
360,medium_distance_trash610.jpg,container,yes,TIMEOUT,15.013,0
361,medium_distance_trash879.jpg,plastic,yes,TIMEOUT,15.002,0
362,hn_cabo_torres_view_restinga_port_5.jpg,trash,no,TIMEOUT,15.006,0
363,far_distance_trash416.jpg,plastic,no,TIMEOUT,15.005,0
364,hn_radisson_isla_corazon_anfi_124.jpg,trash,no,TIMEOUT,15.015,0
365,hn_anfi_harbour_view_93.jpg,metal,no,TIMEOUT,15.01,0
366,medium_distance_trash496.jpg,container,yes,TIMEOUT,15.002,0
367,medium_distance_trash949.jpg,metal,no,TIMEOUT,15.005,0
368,hn_anfi_harbour_view_117.jpg,container,no,TIMEOUT,15.015,0
369,hn_anfi_harbour_view_65.jpg,metal,no,TIMEOUT,15.013,0
370,hn_anfi_isla_corazon_view_85.jpg,trash,no,TIMEOUT,15.008,0
371,medium_distance_trash614.jpg,container,yes,TIMEOUT,15.015,0
372,far_distance_trash92.jpg,trash,yes,TIMEOUT,15.012,0
373,medium_distance_trash510.jpg,trash,yes,TIMEOUT,15.003,0
374,far_distance_trash436.jpg,container,yes,TIMEOUT,15.012,0
375,close_distance_trash1236.jpg,plastic,yes,TIMEOUT,15.009,0
376,hn_anfi_isla_corazon_view_90.jpg,trash,no,TIMEOUT,15.439,0
377,close_distance_trash213.jpg,plastic,yes,TIMEOUT,15.005,0
378,medium_distance_trash1058.jpg,plastic,yes,TIMEOUT,15.007,0
379,medium_distance_trash696.jpg,plastic,no,TIMEOUT,15.011,0
380,hn_anfi_harbour_view_176.jpg,trash pile,no,TIMEOUT,15.016,0
381,close_distance_trash1273.jpg,trash,yes,TIMEOUT,15.006,0
382,far_distance_trash346.jpg,container,yes,TIMEOUT,15.014,0
383,medium_distance_trash159.jpg,trash,yes,TIMEOUT,15.016,0
